Id,SalePrice
2734,96679.2171590552
2735,90282.48686741525
2736,96142.58060621802
2737,84085.45918159116
2738,91431.5505705858
2739,103979.36324455708
2740,90707.30067710298
2741,97462.4315569204
2742,101474.64384539874
2743,101439.40132375006
2744,105980.0394513357
2745,92569.69211376559
2746,91254.28511612119
2747,93109.85338352637
2748,83047.98206438383
2749,86164.3246148083
2750,88173.51073383159
2751,91255.87060280963
2752,129979.03935309642
2753,99675.42795549602
2754,167259.27059238363
2755,90202.57925040665
2756,66822.2264660684
2757,52681.35386067473
2758,62277.765780352565
2759,110059.565667946
2760,87284.45977866664
2761,94249.1381824747
2762,94792.38923684212
2763,124339.28690046571
2764,98522.82901385326
2765,189528.03606201557
2766,92804.79935378206
2767,64648.57676836414
2768,90195.3365915374
2769,88088.79356811727
2770,91692.68449053924
2771,73244.35952450175
2772,78895.33287678778
2773,119064.95587403556
2774,99381.1453714346
2775,79784.80606722906
2776,97218.01873428855
2777,102434.03491695737
2778,71240.4527651805
2779,88098.94665696277
2780,68446.89995011427
2781,68508.02166478388
2782,69622.22322975138
2783,71599.84829666653
2784,84405.17303639397
2785,96963.6428695399
2786,49416.1943998218
2787,84617.52018130783
2788,55805.00472556752
2789,116814.31569184632
2790,70000.25989544785
2791,78276.00605184402
2792,48369.862232745414
2793,115115.20897315006
2794,70086.64635676383
2795,85165.6982885296
2796,70613.35903808285
2797,141604.07374202114
2798,77695.15087525455
2799,81156.55406616394
2800,52703.81248383243
2801,75269.55360283481
2802,87794.9434577159
2803,112818.78022296
2804,88847.78819275238
2805,69477.91224380893
2806,57086.51722494066
2807,101885.76449373101
2808,97208.16952208959
2809,89545.23941989822
2810,85673.36255630737
2811,105147.49097350416
2812,104818.95707716458
2813,105035.96526423011
2814,103425.44713952205
2815,68148.8454515163
2816,153084.13451697794
2817,99668.93762445031
2818,88704.23833006759
2819,107494.87096585867
2820,94662.87468589169
2821,73361.10696414053
2822,133498.2850605336
2823,237741.3112760799
2824,125783.62389993761
2825,101092.25264383813
2826,90124.03651557698
2827,91678.22914416215
2828,144412.45258090255
2829,139212.8513551757
2830,150164.74430481726
2831,111077.69239993229
2832,156868.93573869288
2833,192698.99971234598
2834,141966.7963970916
2835,140645.54806388495
2836,123516.53395446649
2837,104489.05807467065
2838,97386.97847744598
2839,111880.83380068453
2840,130499.55815717886
2841,133974.0393020574
2842,150264.78264063795
2843,98291.42460514627
2844,108459.133803843
2845,82191.2510375436
2846,137528.55892176286
2847,134813.14727148984
2848,140246.3396719133
2849,129727.4222489849
2850,180204.98846855565
2851,143328.00176275117
2852,152123.4295946913
2853,155084.14253915535
2854,89854.42145669389
2855,129966.18728042036
2856,129687.63256283196
2857,119474.6636084834
2858,128688.04094873398
2859,85696.97094432735
2860,87870.28631542124
2861,87105.76173733771
2862,125416.64831475346
2863,86188.3781149522
2864,159583.07666055765
2865,91529.75903743535
2866,95079.24106890023
2867,67081.4318475185
2868,70887.31958620649
2869,76711.08330054783
2870,87323.24572184074
2871,63005.27227543684
2872,27279.66192961833
2873,70163.31412587914
2874,94094.91232094345
2875,80295.83525610506
2876,110525.08298293842
2877,99781.87226095123
2878,115139.1332433518
2879,92950.85449234773
2880,69454.7387631192
2881,99677.89828948141
2882,113314.98774978486
2883,130966.06948936108
2884,130794.0424659081
2885,123949.86593195243
2886,154339.22177963727
2887,68900.61229576461
2888,96417.08349627409
2889,44797.16212312563
2890,58487.48439181168
2891,95081.18297520692
2892,27652.79739882144
2893,62173.086099018285
2894,47808.846960001654
2895,216302.3767917866
2896,183296.52940381918
2897,137451.4075796541
2898,97761.39260775682
2899,135207.29923228227
2900,104275.98356111672
2901,132506.20998446248
2902,115795.4798782452
2903,208740.86460957644
2904,218854.2229414827
2905,67356.59104697643
2906,134961.89433831774
2907,76130.26031548661
2908,87081.1117056955
2909,97619.92504675663
2910,58124.75838681941
2911,58455.90185941458
2912,95688.08624389289
2913,59652.92763084745
2914,57808.15852504793
2915,62455.85414618432
2916,59930.42519464699
2917,113504.23646396611
2918,81009.04221530216
2919,143244.09085308548
